TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load
43.247356,0.77564114,264.51517,7925.208,85.19224,40.47371,9613.308,52.670517,33.35972
43.570843,0.79023695,263.04474,8059.3945,83.58839,41.680527,9670.2295,51.851944,32.533127
43.004547,0.7864896,261.9534,8030.996,83.54691,41.6125,9897.552,52.219166,33.537502
43.285774,0.80798775,263.23224,8140.2188,85.02671,42.256798,9729.069,51.809723,32.91833
42.992588,0.75450957,264.2379,7903.8345,85.34686,42.821617,9740.513,51.97634,33.3691
43.286144,0.79528934,262.7033,8034.0522,85.5248,41.784904,9782.991,52.567036,33.013283
43.25228,0.7588479,265.4108,8083.17,86.19113,41.74743,9786.238,52.388004,33.60937
43.407074,0.8038685,263.72675,8010.416,86.09424,41.3364,9792.347,52.280914,33.055653
43.290123,0.783117,262.5497,8117.61,86.41157,42.788105,9685.549,52.418495,33.21889
43.28437,0.772828,262.35736,7920.902,84.6715,41.557175,9889.069,52.190636,33.33418
43.237877,0.77531123,263.0738,7991.4263,86.14005,42.08232,9812.975,52.516914,34.44311
43.516193,0.78384274,267.16583,8080.6323,88.23399,41.31887,9842.337,51.992115,34.147564
43.879135,0.8161167,265.24127,8013.3237,86.593056,41.76674,9680.855,52.189777,33.78035
43.082367,0.776196,265.10553,8033.264,86.70406,45.125656,9695.09,52.240788,34.30502
43.096165,0.82845926,262.32397,8093.6973,86.681435,42.41956,9779.931,52.44903,34.161312
44.27156,0.820124,263.83368,8005.7573,88.93928,42.37391,9805.445,52.07424,34.78161
43.434185,0.80373424,264.9152,8091.778,87.320435,43.80155,9714.03,51.91876,34.9521
44.652245,0.8442547,265.1643,8154.886,89.242485,41.49868,9509.33,52.15051,35.474163
44.319653,0.87491363,265.40866,8075.1284,90.248184,45.39562,9715.333,51.90785,36.632946
45.06248,0.8542529,265.10828,8150.007,88.871376,43.52099,9481.514,52.12667,35.903164
44.581463,0.87367314,265.4839,8166.298,91.189926,44.79595,9695.806,51.727993,35.864407
44.293083,0.8605152,266.55176,8216.182,91.41647,43.604137,9672.079,51.33059,35.957527
44.22712,0.88249403,266.31473,8227.797,91.09548,46.77657,9632.045,51.94611,36.046177
45.201103,0.8776245,265.98248,8195.753,90.843895,43.996452,9724.187,52.16033,36.428818
44.934788,0.87265384,265.5527,8127.382,90.81783,43.58604,9581.537,51.829647,35.889427
45.28134,0.88806576,267.21115,8205.148,91.09326,45.518726,9698.734,51.787453,36.164043
45.26221,0.85117763,264.48456,8130.451,90.68778,47.274155,9697.751,51.5483,36.65693
44.751587,0.91922754,264.11893,8159.1924,92.803024,46.952744,9639.408,51.6972,35.74638
44.99668,0.9071032,267.1758,8203.931,92.12403,45.659473,9720.42,51.74978,36.400528
44.67363,0.87958515,267.15756,8153.2896,92.55892,44.553074,9503.748,51.682014,36.18875
45.210243,0.9039944,269.16592,8229.652,92.370575,45.523342,9572.14,51.788006,37.82769
45.38734,0.8939991,267.25168,8187.1772,90.89375,45.905834,9777.126,51.964283,36.847256
45.35419,0.90637743,264.9207,8155.7397,93.69916,46.310066,9615.803,51.762947,36.696957
44.843002,0.91071326,268.72974,8159.126,93.0168,46.335068,9625.939,51.976334,37.39319
45.053993,0.9073406,267.54742,8214.791,94.5691,46.433872,9666.211,51.53353,37.81969
45.06505,0.9014333,270.89728,8160.7925,94.973404,45.780987,9342.925,52.069633,38.57232
45.74402,0.86377877,272.3335,8221.165,96.23039,45.762268,9570.98,51.510803,37.317326
45.04873,0.893524,270.59283,8197.791,94.00584,50.940376,9456.917,51.62327,37.529743
44.961636,0.9044627,268.05823,8135.3013,96.00136,47.812504,9609.902,51.177914,37.726624
45.378147,0.8831821,270.3163,8130.3896,94.135704,50.261425,9630.929,51.71876,37.23005
45.25844,0.84664655,268.69165,8219.257,95.3961,47.381954,9705.357,51.63289,37.875626
44.051105,0.9008802,269.60474,8096.1743,96.19515,51.651875,9622.208,51.753613,38.0005
45.87983,0.91740966,268.11475,8217.605,94.607605,49.502293,9698.768,51.54423,36.883923
45.072582,0.87869674,267.95227,8239.281,95.61015,48.25545,9779.397,51.779243,38.40761
45.099945,0.8757949,268.35938,8156.056,95.98824,52.881058,9493.365,51.953945,38.389633
44.965977,0.8934685,267.28427,8176.1562,93.98889,51.01312,9538.974,52.080826,37.08608
45.16743,0.93218243,266.3522,8102.3027,94.51871,48.56061,9646.354,52.001335,37.310402
44.96451,0.86362416,266.42285,8181.8887,93.52151,50.33378,9759.618,51.906384,36.702072
44.322685,0.8827311,267.3714,8126.583,94.58475,49.168518,9572.686,51.864426,37.10279
44.3902,0.8496403,265.96555,7976.713,94.65094,49.546036,9808.438,52.161243,37.30218
44.717262,0.8784696,264.41135,8135.1675,93.34824,50.21679,9683.586,52.002373,36.19526
45.07389,0.83126354,263.22977,8141.2417,92.63762,50.502827,9576.948,51.92766,35.173523
44.751453,0.8361109,266.37906,8121.7876,91.55929,49.672417,9704.077,52.329224,36.523758
44.654392,0.86432606,262.8517,8089.4814,92.93547,49.254513,9670.205,51.898968,36.37814
44.23524,0.8776859,265.1984,8064.5674,92.378,50.176888,9692.825,52.280655,36.756397
45.109417,0.8703501,265.9092,8051.9775,92.16669,49.651634,9722.236,52.531334,37.621555
44.432007,0.8795708,268.60815,8058.424,94.250824,50.157608,9590.344,51.719254,38.124615
44.377235,0.89284414,265.65482,8115.921,93.29728,50.30012,9537.674,52.076443,36.405605
44.959534,0.90670407,268.89648,8144.9595,91.20197,51.539715,9492.39,52.137363,36.575447
45.426952,0.9040888,267.78305,8161.188,95.14726,50.73101,9416.457,51.91358,38.23205
46.05798,0.91156846,271.74854,8192.892,95.59611,51.222145,9498.576,51.449043,37.391674
46.077564,0.8828256,272.49582,8329.082,94.61026,51.6381,9426.721,51.617054,37.56794
45.779232,0.92633224,269.02225,8230.366,95.39625,50.123684,9402.0,51.12403,38.26258
46.16764,0.9190543,273.41266,8413.666,97.20328,51.351994,9346.632,50.904476,39.75078
46.018917,0.9680235,271.5093,8353.761,96.870255,51.843525,9361.097,50.808968,39.19026
46.53011,0.9176287,271.27896,8410.054,96.74295,51.55095,9403.96,51.30842,37.672916
46.958298,0.9592297,272.11526,8274.266,94.02766,51.572346,9380.47,50.9417,38.427525
46.510933,0.90905464,272.3149,8225.34,96.25991,51.553528,9339.471,50.81351,38.518684
45.784576,0.9803175,270.0518,8310.65,100.43541,51.851894,9286.085,50.782887,39.21762
47.047302,0.92780405,273.28534,8488.722,97.6538,52.66153,9466.843,51.47357,37.645294
46.02717,0.96879506,271.52618,8317.138,98.05188,52.850956,9205.533,50.479584,38.831593
47.471077,0.95239544,272.44742,8435.539,98.073166,53.304615,9269.121,50.649036,38.627567
46.34866,0.9728016,272.34396,8431.539,97.8971,50.87986,9263.336,50.570377,38.720177
46.590855,0.9350757,270.2193,8407.816,98.65513,52.531532,9209.156,50.413975,38.71423
46.76658,0.95928556,273.289,8521.276,97.7224,52.095753,9237.488,50.604267,40.326733
46.99147,0.956544,271.7411,8443.874,98.5441,53.835915,9024.575,50.701614,38.760437
45.74504,0.95102453,273.32547,8396.898,98.82783,51.932003,9328.994,49.804737,38.059868
46.695812,0.9825383,270.4892,8459.368,98.593765,53.148335,9338.393,50.080692,39.163364
46.597,0.9688481,275.0566,8544.38,99.34492,53.314686,9168.087,50.461594,39.14043
46.766827,0.99404067,270.79672,8527.042,98.11966,50.919106,9127.272,50.35566,39.945084
46.3726,0.9558452,274.3185,8465.736,98.45949,52.837,9083.177,49.759464,38.42192
47.291008,0.9473598,272.43048,8535.091,99.4133,51.38677,9168.472,50.009075,39.866844
47.321377,0.9800755,276.36783,8464.992,99.94584,52.7841,9140.095,49.546764,38.78736
47.531605,1.0363383,270.95593,8611.2,97.71336,51.02876,9072.039,49.74354,38.66925
47.14685,0.97116745,271.2524,8579.911,99.77066,52.97158,9055.778,49.847183,40.68689
47.450157,1.0155312,272.6321,8554.819,98.83781,52.433865,9088.45,50.597157,40.281128
47.41435,1.0160899,273.0518,8707.333,100.78576,51.692802,9081.34,49.773506,38.874928
47.590355,0.97657084,276.99097,8552.05,98.85358,53.218044,9027.501,49.70274,40.23516
48.66233,1.0003978,272.89923,8580.072,99.71061,50.432274,8984.481,49.292522,38.63531
48.03871,1.0537661,275.2937,8638.317,100.1451,50.664116,9111.05,48.626274,38.754086
47.790905,1.04911,274.9383,8682.26,101.344765,51.698162,8935.484,50.03679,40.993473
47.948456,1.0618805,277.21762,8662.686,100.09402,53.281654,8961.598,49.396442,40.211132
47.95189,1.0272113,273.5886,8751.098,99.19763,52.196724,8923.652,49.442787,40.015316
47.69982,1.0115186,276.39688,8628.435,100.28449,51.639412,8988.354,49.45403,40.236076
47.344246,1.0395696,275.93494,8637.638,99.69782,52.470505,8894.858,49.696953,40.184555
47.73898,1.0247233,276.88135,8623.986,99.40043,52.216366,8932.194,49.33923,40.33323
47.723576,1.0229894,277.94144,8746.644,99.03384,50.700813,8904.499,49.5871,40.39524
47.82011,1.0340918,275.2102,8717.185,100.05038,50.724106,9009.272,48.60064,40.087795
47.6906,1.0310339,274.68115,8736.507,97.727066,50.56906,8978.759,49.082405,39.860317
48.27888,1.0420514,273.16348,8634.805,98.44223,49.967113,8928.797,49.50554,37.853455
48.227863,1.0456884,275.38937,8663.887,99.82089,51.268867,9044.443,49.055386,40.074795
47.373875,1.011956,271.69016,8722.203,98.5737,50.56998,8969.304,49.20458,40.392574
47.953655,1.0550141,274.03094,8673.481,99.76739,50.336224,8843.849,49.31344,40.47954
47.720688,0.9972024,273.25308,8689.967,100.63675,51.22941,8858.996,49.727543,39.98933
47.880005,1.0505283,271.99228,8674.003,99.738884,51.377853,8894.515,49.130558,39.639187
47.578094,1.0463965,274.0767,8727.206,99.19741,51.193615,8928.78,49.375786,39.36133
47.377613,0.97811383,274.42035,8693.573,98.801476,50.97333,9013.147,49.143726,40.131977
47.611305,1.0425665,276.03598,8770.049,100.33437,52.298183,8954.394,49.268032,39.940094
47.777664,1.0246835,274.63196,8668.333,99.611374,52.469894,8976.142,49.560932,41.85115
48.808315,1.0282991,276.01776,8734.982,101.40879,52.87659,8902.087,49.272816,40.39314
47.161324,1.0433147,275.4897,8754.636,101.8558,52.607727,8874.636,48.733597,40.652855
48.51266,1.0307312,274.49698,8851.002,99.5322,51.479313,8875.215,49.021774,40.343143
47.475414,1.0606915,276.56888,8816.418,99.76624,51.62672,8907.743,49.04576,40.81909
47.963367,1.0687085,276.96967,8671.925,103.62155,52.107075,8836.233,49.03906,39.80519
48.010742,1.0613091,276.66782,8785.618,102.05168,51.15315,8833.261,49.414886,41.64318
48.286465,1.041428,277.55298,8800.37,102.20725,52.39777,8869.525,49.30518,40.941917
48.300304,1.0675757,275.62723,8886.437,103.04499,51.190376,8800.689,49.342915,41.965717
48.103172,1.0350628,277.82632,8896.787,102.62611,52.178417,8897.094,48.96362,41.851826
48.698467,1.0542768,278.23743,8816.923,100.159836,52.20942,8852.833,48.92911,40.642754
48.668278,1.0816699,279.46634,8818.071,101.42531,52.59377,8814.058,49.427345,41.493305
49.007698,1.0553832,277.7504,8787.576,101.83492,51.736683,8904.699,48.96682,41.51219
48.623325,1.0587013,276.91074,8803.547,102.34801,52.84578,8864.72,48.85763,41.72647
48.558067,1.0702553,276.87903,8773.172,103.77979,52.721558,8736.495,48.94603,41.672016
48.45503,1.096423,279.7302,8890.79,103.43596,53.00113,8783.845,48.912674,41.93649
49.086685,1.0874841,274.7038,8866.694,103.28233,52.36257,8771.172,48.69756,41.686615
49.60025,1.0789671,278.73096,8814.45,104.411545,53.48262,8828.0625,49.195656,42.26529
48.97536,1.0795779,275.30905,8781.904,103.08528,53.16452,8776.399,49.26926,41.43326
48.060158,1.0755209,276.03882,8889.857,103.14506,52.00543,8794.279,48.50106,41.49871
49.522255,1.0538422,275.02753,8828.593,103.70606,52.812363,8769.721,48.390186,43.287807
48.943428,1.0729938,279.01535,8902.408,102.865906,53.61884,8739.222,48.66294,42.76371
49.05132,1.1088357,274.78748,8800.534,102.72635,51.743874,8851.093,48.154408,42.396996
49.013557,1.0899156,279.10733,8889.777,102.224724,54.029537,8856.304,48.265503,42.182182
49.14319,1.0831885,277.15637,8847.214,102.497826,54.84728,8685.9795,48.53317,42.84471
49.38896,1.0992403,274.51974,8838.351,104.08353,51.811546,8802.219,48.05856,42.4319
49.811646,1.09766,277.71317,8898.812,103.54709,52.732975,8681.297,48.759563,42.767525
49.689346,1.0911701,276.59085,8854.052,104.98298,52.485233,8626.316,48.39285,43.644333
50.01726,1.1305714,278.98016,8861.3125,102.6573,52.781193,8625.761,47.600964,42.88642
50.922985,1.1128312,277.1689,8939.155,103.96094,52.625095,8775.022,48.115704,43.28767
50.11416,1.1253378,278.02567,8930.538,107.48649,53.32567,8538.661,47.800705,44.754673
50.4353,1.12158,281.45288,8989.802,107.648285,54.03419,8582.946,48.15891,43.916237
51.232834,1.143973,280.73343,9099.043,106.12311,52.94094,8561.984,47.53023,44.71038
50.608597,1.1551479,279.37378,9050.587,105.76974,51.781487,8666.876,47.590557,45.18669
50.799026,1.1413274,281.37286,9030.383,105.28382,52.84844,8560.873,47.284462,44.75915
51.618378,1.1456625,281.31137,9085.957,107.13817,54.66211,8605.802,48.368866,45.670067
50.986446,1.1915715,281.58728,9080.749,108.34837,54.19188,8473.661,47.972866,45.93996
51.114754,1.1240423,281.09515,9022.968,107.7963,54.22555,8413.8125,47.56468,45.059013
51.253635,1.1636134,280.96698,9206.107,108.405174,54.26054,8533.752,47.737083,46.879517
51.200085,1.1984991,283.30817,9084.592,108.44695,53.81686,8419.925,47.129547,46.650646
51.58879,1.1976854,282.101,9160.126,108.31332,54.230064,8480.403,47.241295,46.89643
52.459984,1.2020644,283.14084,9177.279,108.79794,54.01368,8554.459,47.207912,46.441967
51.434547,1.2210808,284.56613,9108.91,109.92427,55.79464,8406.268,46.767254,46.109642
51.920567,1.2402592,286.06976,9258.982,107.87666,55.67769,8418.872,47.319344,47.141186
52.798374,1.2180146,283.9104,9229.393,110.18226,56.694088,8257.819,46.61171,47.54563
53.171597,1.2437494,284.72906,9168.566,109.35182,56.690712,8358.502,46.49141,47.02705
52.887276,1.2371987,285.4692,9250.16,110.23892,55.97607,8335.009,46.42345,47.324997
52.721867,1.2648349,285.89337,9255.678,111.23333,54.94345,8318.675,46.738586,47.64152
53.134277,1.2546856,286.77966,9341.097,111.78844,55.574337,8199.159,46.835392,47.71428
52.62388,1.2619805,286.76083,9252.151,111.333855,56.546227,8214.686,46.637768,47.831722
52.96952,1.2425476,288.9588,9340.773,110.275345,56.961353,8336.571,46.467587,47.992783
53.45711,1.3091701,286.49042,9324.21,109.51193,57.352924,8160.01,46.25698,48.38793
53.85822,1.2977324,287.32352,9402.843,114.81476,57.358173,8120.243,46.194115,48.438183
53.59062,1.3233703,288.02753,9426.91,113.71651,58.610447,8102.8403,46.493183,49.174076
53.20084,1.276455,288.24747,9526.27,113.4467,56.598454,7942.0396,46.297485,48.70028
54.149006,1.329426,289.95322,9576.859,111.87349,56.567413,8242.811,46.254463,47.913483
54.924862,1.3204747,292.29608,9403.339,114.027916,58.089336,7941.226,45.55195,49.952995
54.371937,1.295523,291.11346,9650.682,115.42793,56.433243,8126.4854,45.53935,48.696346
54.27661,1.3127763,288.8018,9561.93,114.06483,59.373547,8022.2505,45.49795,49.859478
54.41097,1.3250134,291.7453,9559.21,112.23003,57.494762,8119.904,46.40498,50.288326
55.385826,1.3371217,288.05878,9488.752,113.578064,59.321877,7922.7354,45.239006,50.385654
55.414307,1.3311778,289.1256,9617.767,116.04633,57.963017,7844.856,45.48956,49.08037
54.91441,1.3330867,291.6221,9550.023,117.58156,58.48277,8023.312,45.208622,49.522007
54.711674,1.3121794,291.50015,9618.805,115.65442,59.608143,8092.8003,45.574425,51.344166
54.79539,1.3889402,296.03543,9604.602,114.19753,57.565697,8034.5195,44.645767,50.324818
55.161694,1.3613297,292.58524,9642.611,112.66204,57.09212,7941.197,45.479183,50.87673
56.154453,1.3464965,292.16135,9651.716,113.49255,59.402267,7986.3906,45.071186,51.370155
55.547882,1.3922117,293.62708,9698.163,117.15095,57.964333,7819.7866,45.248177,50.912647
55.69336,1.3529314,294.5445,9530.562,114.96906,56.657143,7796.809,45.138847,50.98829
56.280827,1.415436,291.65695,9828.367,115.71277,57.748867,7743.968,45.018723,52.132286
55.80348,1.3852596,293.91028,9749.486,116.88959,60.426723,7925.324,44.693703,52.373135
56.218407,1.3832215,294.88278,9766.246,115.26206,59.59603,7721.2827,44.9661,52.27475
56.07208,1.3736515,294.35663,9815.727,118.96918,59.091084,7768.738,45.14714,52.369392
55.529938,1.4497964,295.54007,9766.495,116.11692,59.199818,7701.1143,45.103065,52.278942
56.656,1.4475728,294.7226,9831.138,117.71445,59.28488,7677.7476,44.672432,52.87138
56.929714,1.4173373,295.5273,9850.734,115.85324,59.092648,7590.121,44.238857,52.834724
57.19667,1.4378251,298.51108,9931.191,116.0701,58.08623,7527.5024,44.506287,52.325188
57.557995,1.4784313,297.46698,9874.639,118.244644,60.343594,7554.415,43.880054,52.48879
57.41985,1.4723947,295.86407,9892.935,117.1774,60.17085,7573.9,44.350903,54.12965
57.477936,1.4658067,298.96246,9974.006,116.37693,60.584797,7610.708,43.588654,53.515686
57.28528,1.4626987,300.79868,9970.789,117.961975,60.892303,7467.489,44.43118,53.465782
57.65076,1.4439526,300.34845,10055.959,120.39914,60.00941,7490.4697,43.746407,54.352715
57.47744,1.4368203,299.67017,9989.007,119.41925,62.730198,7625.1484,44.175724,54.276775
58.255302,1.5309778,299.15228,10109.515,119.546776,61.17353,7420.0723,44.058376,54.1107
58.204227,1.4879149,298.8358,9841.875,120.71236,58.897045,7399.5645,43.362392,55.562405
58.18286,1.5020614,299.59036,9987.044,121.39484,61.12016,7410.7754,42.60793,54.414597
58.045208,1.4791294,302.8816,10029.977,121.47743,61.237,7385.2153,43.0698,54.770653
58.142296,1.5260885,303.1875,10118.498,120.85901,60.70697,7376.7124,43.50376,56.233402
58.03581,1.50469,304.1179,9914.056,122.11118,64.113556,7331.7285,43.842743,56.4397
57.895267,1.4902524,302.11777,10055.814,120.29196,63.29022,7477.7773,42.76997,55.806923
58.345245,1.4739679,302.79172,9974.623,122.52165,62.498566,7381.7563,43.06089,55.29322
58.86942,1.5162777,303.69006,9919.44,121.16924,61.580944,7340.6196,43.447414,55.74125
58.63838,1.5073409,302.91797,9987.32,122.27462,62.642387,7566.947,43.281925,55.390175
58.283573,1.5304695,301.6733,9880.915,121.5074,62.172432,7631.1406,43.1703,56.284836
